Code,Year,Quarter,Roe,YOYNi,LiabilityTo,YOYEquity,YOYLiability
SH.601618,2023,4,0.065047,-0.117968,0.746084,0.201161,0.16562
SH.601117,2023,4,0.098313,0.033482,0.707587,0.087082,0.138012
SZ.300010,2023,4,0.201958,1.037289,0.695909,2.481668,-0.334119
SZ.300001,2023,4,0.075648,1.117656,0.677696,0.062127,0.09608
SZ.300004,2023,4,-0.012425,-2.102992,0.154563,-0.012348,0.46015
SZ.300008,2023,4,0.054833,-0.26765,0.551437,0.088719,0.172081
SZ.300003,2023,4,0.080855,-0.424613,0.300722,0.054722,-0.072515
SZ.300006,2023,4,-0.004246,0.868678,0.26591,-0.020612,-0.116641
SZ.300007,2023,4,0.046635,-0.519263,0.486469,0.033474,0.0144
SZ.300014,2023,4,0.124341,0.231045,0.597211,0.142023,0.116337
SZ.300009,2023,4,0.243947,0.163942,0.205712,0.164811,0.190913
SZ.300011,2023,4,0.013688,1.09254,0.636453,0.016595,0.090593
SZ.300005,2023,4,0.034351,-0.209057,0.201411,0.015886,-0.038469
SZ.300013,2023,4,0.0,-212.720186,1.203685,-7.969089,-0.057343
SH.601801,2023,4,0.081626,0.305495,0.369251,0.047948,0.129122
SZ.300012,2023,4,0.155865,0.002812,0.266303,0.13329,0.079207
SZ.300018,2023,4,0.049789,9.579964,0.126146,0.030955,0.085469
SZ.300071,2023,4,-0.097814,-2.28883,0.807131,0.369181,0.045223
SZ.300017,2023,4,0.065765,2.293458,0.107572,0.067289,-0.174509
SZ.300015,2023,4,0.189087,0.359613,0.336635,0.131024,0.133709
SZ.300019,2023,4,0.135159,0.259015,0.242801,0.096003,0.315637
SZ.300020,2023,4,-0.060721,-4.485964,0.391966,0.203962,-0.102627
SZ.300022,2023,4,0.053409,0.124043,0.515289,4.867659,-0.231365
SZ.300024,2023,4,0.01127,0.585508,0.623563,0.028873,-0.035184
SZ.300021,2023,4,0.024754,-0.380991,0.712471,-0.002639,0.233873
SZ.300033,2023,4,0.19259,-0.170656,0.256531,0.010225,0.416857
SH.601877,2023,4,0.097734,0.049596,0.615028,0.075924,0.18298
SZ.300027,2023,4,-0.554495,0.471655,0.790557,-0.480725,-0.157977
SZ.300026,2023,4,0.059603,-0.192627,0.250719,0.050714,-0.293024
SZ.300025,2023,4,-0.037941,-3.110111,0.333804,-0.003963,0.273048
SZ.300031,2023,4,0.030454,1.236857,0.348436,0.061481,0.099642
SZ.300139,2023,4,-0.034676,0.501064,0.124188,-0.06623,-0.017435
SZ.300034,2023,4,0.098495,0.087669,0.483826,0.073915,0.199895
SZ.300032,2023,4,-0.378752,-7.98055,0.613819,-0.3243,-0.380862
SH.601678,2023,4,0.033689,-0.66438,0.454727,0.006699,0.445703
SZ.300029,2023,4,-0.334086,-1.678991,0.944362,-0.283712,0.713865
SZ.300035,2023,4,0.008704,-0.970863,0.493918,-0.039723,-0.169793
SZ.300247,2023,4,0.026506,-0.6856,0.121854,0.028204,-0.089694
SZ.300036,2023,4,0.052305,1.422813,0.333144,0.067826,-0.047545
SZ.300030,2023,4,-0.083856,0.688448,0.46539,-0.078109,-0.100252
SZ.300041,2023,4,0.106675,0.025824,0.534265,0.058164,0.014718
SZ.300037,2023,4,0.115301,-0.445522,0.453469,0.09695,0.201888
SH.601688,2023,4,0.074089,0.14689,0.798768,0.08488,0.065678
SZ.300040,2023,4,0.03285,-0.389495,0.601864,0.021654,-0.045406
SH.601058,2023,4,0.228382,1.242224,0.542216,0.215527,0.082716
SZ.300039,2023,4,0.084145,0.719751,0.119401,0.071633,0.097495
SH.601179,2023,4,0.041465,0.398839,0.442051,0.023931,0.053294
SZ.300042,2023,4,-0.037882,-1.748866,0.17955,-0.04386,0.413099
SZ.300045,2023,4,0.010184,1.169218,0.267731,0.011143,0.158018
SZ.300049,2023,4,0.065679,0.218044,0.30221,0.001236,0.147498
SZ.300047,2023,4,0.008582,0.08784,0.491484,0.00581,0.162052
SZ.300048,2023,4,-0.12425,-7.729545,0.455873,-0.102889,0.653
SH.601106,2023,4,-0.261286,-27.341363,0.771386,-0.23114,0.049544
SZ.300050,2023,4,-0.372034,0.433309,0.418932,-0.31876,-0.095694
SZ.300044,2023,4,-0.223707,0.27927,0.611831,-0.209178,-0.145477
SZ.300046,2023,4,0.029023,0.624952,0.088264,0.036516,0.20116
SZ.300043,2023,4,0.014616,1.088666,0.552472,0.041364,-0.036027
SH.603199,2023,4,0.13123,13.749371,0.217158,0.140224,0.681263
SZ.300277,2023,4,0.022183,-0.01312,0.26544,0.008469,0.086091
SZ.300051,2023,4,-0.153594,-0.825552,0.693252,0.704344,4.919285
SZ.300052,2023,4,-0.105547,0.278874,0.488295,-0.154113,0.064228
SZ.300054,2023,4,0.051134,-0.366429,0.273106,0.06018,0.60945
SZ.300264,2023,4,-0.865673,0.115381,0.773085,0.240319,0.048514
SH.601158,2023,4,0.063993,-0.429533,0.48404,-0.007378,0.083529
SZ.300053,2023,4,-0.186489,0.256741,0.248991,-0.170526,0.036503
SZ.300057,2023,4,-0.0091,-1.257446,0.466439,-0.015487,-0.001539
SZ.300055,2023,4,-0.037813,-2.750311,0.240337,0.030417,-0.252451
SZ.300056,2023,4,-0.477074,-0.833456,0.699131,-0.328194,-0.004244
SZ.300058,2023,4,0.015538,1.051312,0.651078,0.021509,0.31523
SH.601101,2023,4,0.09619,-0.213622,0.513589,0.067267,-0.044537
SZ.300059,2023,4,0.119501,-0.037134,0.699627,0.104323,0.142448
SH.601010,2023,4,0.038699,1.977384,0.32237,0.018287,-0.083721
SZ.300061,2023,4,-0.497069,-11.234951,0.520359,-0.373852,0.102075
SZ.300098,2023,4,-0.034597,0.610702,0.413932,-0.081859,-0.005068
SZ.300062,2023,4,0.040628,0.26954,0.562052,0.069062,0.288286
SZ.300087,2023,4,0.149466,0.183425,0.615114,0.136267,0.430586
SZ.300066,2023,4,0.101813,0.114822,0.188034,0.102879,0.074415
SZ.300063,2023,4,0.008781,-0.844898,0.433141,0.011763,-0.266287
SZ.300065,2023,4,-0.063813,0.855499,0.267676,-0.127802,-0.067545
SZ.300068,2023,4,0.006805,-1.086735,0.708921,0.052554,0.174328
SH.601369,2023,4,0.120735,0.042999,0.633716,0.072368,-0.143516
SH.601188,2023,4,0.030415,0.024679,0.104999,0.017912,-0.395041
SH.601518,2023,4,0.115184,0.381978,0.179557,0.122222,-0.03373
SZ.300073,2023,4,0.15666,-0.150423,0.237519,0.138028,-0.589171
SZ.300070,2023,4,0.028183,0.03331,0.605325,0.026404,0.072261
SZ.300076,2023,4,-0.020238,-0.245953,0.084035,-0.020036,-0.168707
SZ.300072,2023,4,-0.01203,0.680379,0.35817,-0.009088,-0.495156
SZ.300105,2023,4,0.073508,0.595289,0.325979,0.019879,0.39343
SZ.300069,2023,4,0.03202,1.295814,0.330841,0.032546,-0.055203
SZ.300067,2023,4,0.00349,-0.658563,0.251235,0.004476,0.353483
SZ.300080,2023,4,0.007214,-0.950906,0.544085,0.208868,0.316026
SZ.300075,2023,4,0.034118,-0.477282,0.166245,0.063688,-0.123056
SZ.300078,2023,4,-1.0055,0.008059,0.804136,-0.602089,-0.120802
SZ.300074,2023,4,0.01037,1.273944,0.318105,0.021352,0.014708
SZ.300079,2023,4,0.004432,-0.947855,0.069525,0.00661,-0.444839
SZ.300083,2023,4,0.041038,-0.388773,0.419015,0.057215,-0.157569
SH.603002,2023,4,0.029348,-0.844402,0.268931,0.404415,0.110116
SH.601012,2023,4,0.162115,-0.276111,0.568748,0.134287,0.206412
SZ.300077,2023,4,-0.405301,-30.379015,0.672458,-0.289835,0.298061
SZ.300082,2023,4,-0.099885,-16.910619,0.424236,-0.094451,-0.199373
SZ.300235,2023,4,0.045837,0.366334,0.021079,0.037278,-0.303902
SZ.300084,2023,4,0.030855,1.240518,0.471418,0.045657,-0.054629
SZ.300238,2023,4,0.061648,1.064316,0.32764,0.072629,-0.07101
SZ.300086,2023,4,0.008666,1.026111,0.363683,0.021712,-0.155805
SZ.300101,2023,4,0.044752,-0.81801,0.302658,0.122966,-0.083737
SH.601118,2023,4,0.030948,1.393073,0.657309,0.047871,0.765935
SZ.300091,2023,4,-0.22498,-0.430187,0.645061,-0.20195,-0.059071
SZ.300081,2023,4,-0.165555,0.378243,0.29524,-0.15155,0.20638
SZ.300272,2023,4,0.110878,0.549749,0.542683,0.190641,0.336424
SZ.300088,2023,4,0.029225,-0.584954,0.384249,-0.000197,0.27213
SZ.300096,2023,4,0.113727,1.067766,0.62038,0.15359,-0.309325
SH.601000,2023,4,0.098339,0.125348,0.100952,0.041851,-0.139381
SZ.300085,2023,4,-0.161752,0.057433,0.531533,-0.146435,0.477291
SH.601717,2023,4,0.171477,0.320042,0.555026,0.144376,0.063523
SZ.300179,2023,4,0.121655,-0.157921,0.189952,0.139269,0.203366
SZ.300097,2023,4,0.253344,1.418174,0.435874,0.305382,-0.462501
SZ.300099,2023,4,0.055848,0.161177,0.116848,-0.027508,-0.246602
SZ.300093,2023,4,-14.128558,-0.552934,0.990098,0.065824,0.197514
SH.601718,2023,4,0.010684,-0.1661,0.355445,0.004318,-0.117222
SZ.300253,2023,4,0.066308,20.52191,0.335441,0.112945,0.064081
SZ.300094,2023,4,-0.186768,-53.297215,0.476447,-0.170437,-0.120778
SZ.300124,2023,4,0.21409,0.104308,0.489333,0.235468,0.254267
SZ.300152,2023,4,-0.194582,0.193523,0.595168,-0.186677,0.089247
SZ.300321,2023,4,-0.012707,-1.696014,0.075343,-0.017532,-0.144348
SZ.300095,2023,4,0.028437,-0.446323,0.385029,-0.017734,-0.052139
SZ.300245,2023,4,-0.050106,-15.30273,0.156693,-0.047178,-0.050644
SZ.300092,2023,4,0.137971,0.353018,0.361581,0.797528,-0.111314
SZ.300100,2023,4,0.037586,0.079431,0.629883,0.041703,0.047946
SZ.300103,2023,4,-0.159164,0.636528,0.396542,-0.145626,-0.419731
SZ.300102,2023,4,0.007662,1.615396,0.369542,0.019828,-0.166502
SH.601018,2023,4,0.063583,0.106716,0.281558,0.037949,-0.026342
SZ.300126,2023,4,0.003706,0.030456,0.189488,0.000412,0.095576
SH.601288,2023,4,0.096931,0.042315,0.927348,0.082901,0.18317
SZ.300110,2023,4,0.071986,0.066872,0.464553,0.064501,-0.063731
SZ.300173,2023,4,0.080127,1.241421,0.767986,0.059651,-0.047423
SZ.300107,2023,4,0.010066,-0.759556,0.121783,0.004205,-0.014787
SZ.300305,2023,4,0.00443,-0.937244,0.434815,-0.009486,0.369088
SH.601177,2023,4,0.094521,-0.002366,0.492483,0.09627,0.060255
SH.601377,2023,4,0.036164,-0.201913,0.777163,0.078578,0.124954
SZ.300106,2023,4,-0.112041,-1.715701,0.437362,-0.106097,0.142363
SZ.300113,2023,4,0.086668,1.502328,0.145329,0.06615,-0.00603
SZ.300112,2023,4,0.02097,-0.706933,0.304994,-0.009099,0.053658
SZ.300133,2023,4,0.054962,-0.045915,0.273472,0.02577,0.038691
SZ.300129,2023,4,0.070128,0.088653,0.448675,0.064415,0.134073
SZ.300118,2023,4,0.110926,0.464966,0.719303,0.624669,0.395101
SZ.300109,2023,4,0.147573,0.726117,0.124303,0.130838,-0.162416
SZ.300111,2023,4,0.045115,4.248323,0.34823,1.373498,1.147426
SZ.300115,2023,4,0.014938,1.212013,0.669872,0.022253,0.065986
SH.601098,2023,4,0.123406,0.317326,0.361273,0.052776,-0.02205
SZ.300120,2023,4,-0.105217,-7.955328,0.370667,0.162455,-0.032675
SZ.300128,2023,4,-0.248844,-0.058028,0.584722,0.825805,0.271541
SZ.300121,2023,4,0.10165,-0.409564,0.273777,0.15424,0.586293
SZ.300119,2023,4,0.103912,0.367196,0.271539,0.065095,0.115802
SH.601818,2023,4,0.076946,-0.088011,0.918086,0.087634,0.07383
SZ.300125,2023,4,-0.488984,-14.476905,0.78865,-0.375269,0.041751
SZ.300123,2023,4,-0.109401,0.771825,0.570151,-0.078352,-0.085403
SZ.300122,2023,4,0.289542,0.070416,0.372791,0.299959,0.360166
SZ.300127,2023,4,0.113677,-0.064788,0.094491,0.022661,0.280478
SH.600998,2023,4,0.089425,0.001806,0.682323,-0.026649,-0.004941
SZ.300134,2023,4,-0.037849,-2.624366,0.29128,-0.032465,0.036707
SZ.300130,2023,4,0.212562,15.928028,0.21271,0.538641,0.123991
SZ.300135,2023,4,-0.045768,0.726843,0.592959,-0.044773,-0.012868
SZ.300329,2023,4,-0.089782,-10.47998,0.337441,-0.091773,-0.127791
SH.601996,2023,4,0.018433,0.1768,0.232028,0.019167,-0.343693
SZ.300401,2023,4,0.070389,-0.498729,0.450037,0.12478,0.517911
SZ.300131,2023,4,0.030405,-0.026097,0.536072,-0.103222,0.19267
SZ.300137,2023,4,-0.067219,0.099731,0.202487,-0.064809,0.154472
SZ.300132,2023,4,-0.050823,0.906978,0.446049,-0.050213,-0.425358
SZ.300138,2023,4,0.144597,0.133204,0.586367,0.096578,0.349808
SZ.300136,2023,4,0.076608,-0.202332,0.449139,0.067671,0.039525
SZ.300142,2023,4,0.045504,-0.455009,0.269007,0.029206,-0.035139
SZ.300141,2023,4,0.010369,1.512795,0.334803,0.010423,0.064297
SZ.300140,2023,4,0.098061,0.132169,0.605694,0.285457,0.046366
SZ.300154,2023,4,0.059729,0.054074,0.278881,0.030035,0.67751
SZ.300331,2023,4,-0.026961,0.801874,0.439025,-0.034696,-0.042779
SZ.300144,2023,4,-0.014914,-0.453167,0.168601,-0.031418,-0.037309
SZ.300143,2023,4,0.075381,1.166486,0.404719,0.07683,0.337739
SH.601777,2023,4,0.002343,-2.538509,0.451299,0.020749,0.096291
SH.601880,2023,4,0.034329,0.023517,0.241758,0.020882,-0.147112
SZ.300145,2023,4,0.088599,0.666455,0.683987,0.104558,-0.073771
SZ.300148,2023,4,-0.058132,0.822796,0.249935,-0.102249,-0.041898
SZ.300168,2023,4,-0.499546,-1.85377,0.671232,0.831402,-0.169829
SZ.300158,2023,4,-0.008432,0.160172,0.167687,-0.014331,-0.219366
SH.603167,2023,4,0.067291,0.401355,0.11601,0.046738,-0.582674
SZ.300157,2023,4,-0.916539,-0.697124,0.875552,-0.37724,-0.107055
SZ.300146,2023,4,0.152781,0.260397,0.189139,0.137816,0.189138
SZ.300149,2023,4,-0.474996,-3.400057,0.395852,-0.381158,-0.323031
SZ.300155,2023,4,-0.029488,0.120576,0.123593,-0.028763,-0.154541
SZ.300151,2023,4,0.021559,-0.860376,0.338388,0.267217,-0.023975
SZ.300147,2023,4,-0.183854,0.203909,0.720647,-0.165543,0.008793
SZ.300153,2023,4,0.039502,0.105582,0.49907,0.044266,0.178295
SZ.300169,2023,4,-0.835907,0.146168,0.904171,-0.584361,-0.041793
SZ.300162,2023,4,-0.089565,-3.651263,0.423569,0.535253,0.071628
SZ.300161,2023,4,0.016385,2.037421,0.575629,0.007987,0.345201
SH.601933,2023,4,-0.198297,0.511704,0.885985,-0.204472,-0.153598
SZ.300191,2023,4,-0.10704,-4.083755,0.499322,-0.106175,0.557195
SZ.300159,2023,4,-1.40748,-3.274579,0.991631,-0.780663,-0.062193
SZ.300165,2023,4,-0.07901,-0.271362,0.61839,-0.08892,0.008406
SZ.300223,2023,4,0.046689,-0.337912,0.071614,0.050629,-0.215264
SZ.300164,2023,4,0.041657,1.453324,0.266672,0.207092,-0.228633
SZ.300163,2023,4,-0.183084,-52.101367,0.17464,-0.167225,1.058747
SZ.300160,2023,4,0.08985,0.124715,0.195111,0.063544,0.096166
SH.601890,2023,4,0.070591,0.542417,0.263596,0.057902,0.025096
SZ.300170,2023,4,-0.005763,-1.055978,0.186111,0.224266,-0.402556
SZ.300174,2023,4,0.080316,0.082023,0.182051,0.113251,0.12834
SZ.300166,2023,4,-0.061251,-0.051765,0.205284,-0.059504,0.033453
SZ.300167,2023,4,-11.802321,0.209804,0.926967,-1.425897,0.021259
SZ.300172,2023,4,0.047566,0.154206,0.350866,0.029233,-0.030286
SZ.300171,2023,4,0.078351,-0.284121,0.371279,0.05867,-0.164674
SZ.300194,2023,4,0.057323,0.167244,0.305761,0.050624,-0.054001
SZ.300175,2023,4,-0.101926,-0.968316,0.29565,-0.096948,0.107089
SZ.300180,2023,4,-0.049702,0.35161,0.398647,-0.04305,-0.064671
SH.601116,2023,4,0.043563,-0.116066,0.368983,0.00575,-0.027147
SZ.300177,2023,4,-0.225468,-3.073741,0.503078,-0.207659,0.109877
SZ.300176,2023,4,0.017193,0.457689,0.577114,0.010361,-0.027141
SZ.300181,2023,4,0.14098,0.368595,0.235204,0.009244,-0.033943
SH.601700,2023,4,0.026109,1.231311,0.60554,0.017374,1.188524
SH.601137,2023,4,0.171221,1.091385,0.56521,0.181348,0.09055
SZ.300193,2023,4,0.093286,0.137747,0.205157,0.089399,-0.098642
SZ.300183,2023,4,0.019449,-0.624069,0.107905,-0.002819,-0.115732
SZ.300197,2023,4,-0.253082,-0.67092,0.807865,-0.176365,-0.01218
SH.601519,2023,4,0.061952,1.927085,0.267043,0.050875,-0.161021
SH.601799,2023,4,0.124831,0.170705,0.38162,0.072108,0.195816
SZ.300184,2023,4,0.018526,-0.705517,0.349405,0.017429,0.073383
SZ.300182,2023,4,0.058756,-0.144267,0.254266,0.074624,0.01641
SH.601616,2023,4,0.005945,-0.559363,0.128661,0.005506,-0.158665
SZ.300340,2023,4,-2.097361,-0.129593,0.932608,0.132157,-0.091396
SZ.300203,2023,4,-0.105137,0.131527,0.674651,-0.09905,-0.027336
SZ.300229,2023,4,0.012076,-0.729838,0.103198,0.247486,-0.674115
SH.601216,2023,4,0.10346,-0.338427,0.312536,0.047723,-0.000423
SH.601789,2023,4,0.066771,-0.05584,0.815377,-0.053113,0.206774
SZ.300205,2023,4,0.013283,-0.77239,0.504422,-0.005217,-0.157879
SZ.300220,2023,4,-0.411943,0.494893,0.760056,-0.357511,-0.106256
SZ.300198,2023,4,-0.336915,-0.018253,0.736119,-0.288352,-0.055155
SZ.300188,2023,4,-0.050365,-2.140865,0.284337,-0.058593,0.013684
SZ.300195,2023,4,0.015473,1.553021,0.546873,0.015241,-0.069491
SZ.300196,2023,4,0.06795,-0.638442,0.293776,0.050431,0.401393
SZ.300187,2023,4,0.080055,1.210294,0.692667,0.0666,0.007557
SZ.300345,2023,4,-0.21231,-5.053865,0.650784,-0.118683,3.802342
SZ.300185,2023,4,0.029417,-0.169844,0.554437,0.012791,-0.008615
SZ.300190,2023,4,-0.053285,0.545152,0.593089,-0.06998,-0.093335
SH.601011,2023,4,-0.220817,-14.573524,0.459653,-0.198004,0.136296
SZ.300375,2023,4,0.013754,-0.624793,0.337607,0.135806,0.415754
SZ.300211,2023,4,-0.001072,-1.022161,0.127878,0.006268,0.006168
SZ.300192,2023,4,0.170417,0.674414,0.240765,0.199154,-0.214456
SZ.300189,2023,4,-0.045644,0.481075,0.145006,-0.044625,-0.013183
SH.601992,2023,4,0.00037,-1.739937,0.650087,0.14737,-0.0606
SH.601199,2023,4,0.089609,0.153222,0.388698,0.0675,0.002835
SZ.300204,2023,4,-0.335976,-1.024753,0.23386,-0.246107,-0.012363
SZ.300214,2023,4,0.033155,-0.570586,0.345712,0.021089,1.615136
SZ.300199,2023,4,-0.506422,-0.383562,0.761012,-0.402816,0.077644
SZ.300200,2023,4,-0.197443,-3.539667,0.247457,-0.198358,0.505875
SZ.300201,2023,4,0.153629,1.805497,0.392652,-0.025828,0.06762
SZ.300366,2023,4,-0.223332,-5.097971,0.499616,-0.181667,0.027084
SH.603328,2023,4,0.096454,0.321959,0.245859,0.058619,-0.086327
SH.601218,2023,4,0.045996,-0.151827,0.223828,0.033244,-0.209673
SH.603006,2023,4,0.07313,-0.3532,0.239301,0.00617,-0.050995
SZ.300206,2023,4,0.115915,-0.047615,0.112843,0.060557,-0.349934
SZ.300210,2023,4,-0.223954,0.531827,0.576455,-0.200931,-0.000926
SZ.300209,2023,4,0.0,-0.357488,2.171837,-6.533839,0.005713
SH.601566,2023,4,0.049792,2.790151,0.328635,0.042627,-0.022561
SH.601113,2023,4,0.044306,-0.613209,0.476006,-0.218847,0.484466
SZ.300207,2023,4,0.049857,-0.566723,0.590662,0.152099,-0.028374
SZ.300212,2023,4,-0.503289,-59.457035,0.691343,-0.081897,-0.081851
SH.601233,2023,4,0.022718,5.452903,0.650709,0.016604,0.209035
SH.601208,2023,4,0.074887,-0.27783,0.525328,0.085107,0.112364
SZ.300402,2023,4,0.061358,0.064158,0.452939,1.101962,-0.198161
SZ.300218,2023,4,0.055687,-0.567398,0.358688,-0.008733,-0.092115
SH.601222,2023,4,0.068135,0.213949,0.327886,0.047387,0.181784
SZ.300225,2023,4,0.017966,1.139792,0.347654,0.068402,0.27416
SZ.300215,2023,4,0.00963,-0.415376,0.302267,0.009676,-0.382735
SZ.300257,2023,4,0.072328,0.046024,0.563801,0.06971,0.100036
SZ.300219,2023,4,0.08573,0.193545,0.518442,0.089225,0.108092
SZ.300222,2023,4,-0.074196,0.425555,0.693821,-0.081455,-0.021889
SZ.300217,2023,4,0.178722,1.127787,0.461549,0.186001,-0.145375
SZ.300221,2023,4,0.021195,10.330657,0.279866,0.045689,0.027711
SH.601599,2023,4,0.074812,0.225983,0.548041,0.077781,-0.040018
SZ.300231,2023,4,0.066455,-0.389464,0.359809,0.014516,-0.227356
SZ.300227,2023,4,0.036917,-0.413506,0.398262,0.037877,0.118678
SZ.300224,2023,4,0.119232,0.101614,0.532114,0.068571,-0.144381
SZ.300228,2023,4,0.081091,1.85877,0.524924,0.098379,0.097599
SZ.300249,2023,4,-0.417152,-3.602759,0.743177,-0.351339,-0.215533
SZ.300226,2023,4,0.128688,0.217995,0.758109,0.136474,0.359201
SZ.300240,2023,4,0.014798,-0.772356,0.546992,0.002684,0.057003
SZ.300381,2023,4,-0.004041,-0.969225,0.11625,-0.033769,0.009891
SH.601311,2023,4,0.062805,0.25587,0.328048,0.032958,0.04977
SZ.300230,2023,4,0.132471,0.560794,0.256895,0.149441,0.074852
SZ.300232,2023,4,0.030885,1.469401,0.545101,0.022352,0.068462
SZ.300234,2023,4,0.06843,0.011495,0.224086,0.065218,-0.195433
SH.601798,2023,4,-0.10302,0.24492,0.511494,-0.098636,-0.039311
SZ.300233,2023,4,0.047725,-0.323792,0.360884,0.029578,-0.014691
SZ.300236,2023,4,0.040192,1.945757,0.243525,0.018224,-0.07137
SZ.300237,2023,4,-2.205043,-0.014284,0.940879,-0.640149,-0.059491
SH.603156,2023,4,0.13005,-0.00462,0.314207,-0.040133,0.4283
SH.601567,2023,4,0.185627,0.99046,0.481556,0.157802,0.568276
SZ.300239,2023,4,0.075244,0.103392,0.30956,0.084757,0.536995
SZ.300242,2023,4,-0.212007,-14.718397,0.386826,-0.169422,-0.166839
SZ.300258,2023,4,0.066978,-0.047235,0.399568,0.121482,0.215075
SZ.300241,2023,4,-0.021789,-4.790128,0.416408,-0.025044,-0.005716
SH.601901,2023,4,0.048766,0.020504,0.792794,0.051159,0.280355
SZ.300243,2023,4,0.082158,0.394807,0.475155,0.219542,0.026677
SZ.300244,2023,4,0.040956,-0.687732,0.447873,0.015865,-0.304609
SZ.300248,2023,4,0.052184,-0.096613,0.179772,0.041053,-0.037856
SZ.300250,2023,4,0.04308,1.154306,0.250575,0.067964,-0.039957
SZ.300246,2023,4,-0.047804,-3.475457,0.451963,-0.074286,0.222891
SH.603456,2023,4,0.150208,0.119871,0.213686,0.5974,-0.087686
SZ.300251,2023,4,0.049338,1.57943,0.125425,0.050867,0.53159
SZ.300254,2023,4,0.042884,1.497619,0.45681,0.043823,-0.234068
SZ.300256,2023,4,-0.286388,-4.549643,0.32464,-0.243324,-0.07128
SZ.300255,2023,4,-0.509358,-123.89702,0.608461,-0.407577,-0.062049
SH.601636,2023,4,0.133923,0.300398,0.532107,0.075479,0.475207
SZ.300260,2023,4,0.139722,-0.31686,0.589127,0.114488,0.23407
SZ.300252,2023,4,-0.164549,0.170491,0.587886,0.09628,-0.131875
SH.603197,2023,4,0.138974,0.678702,0.616425,0.182135,0.364564
SZ.300265,2023,4,0.055483,0.243449,0.297154,0.628348,-0.300433
SZ.300267,2023,4,-0.039511,-6.983595,0.122111,-0.042563,-0.16843
SZ.300259,2023,4,0.074303,-0.129306,0.15479,0.006989,-0.062358
SZ.300303,2023,4,0.077433,0.183387,0.426486,0.045387,0.129559
SZ.300284,2023,4,0.03986,-0.517359,0.451816,0.021167,0.039166
SH.601908,2023,4,0.020914,-0.545127,0.527013,0.021565,0.15299
SH.601886,2023,4,0.100114,0.353522,0.709582,0.110672,0.05408
SZ.300269,2023,4,0.140633,1.108914,0.940038,0.103099,-0.157308
SZ.300261,2023,4,-0.035301,-1.329609,0.414327,-0.047224,0.141996
SH.603518,2023,4,0.091845,3.167574,0.401224,0.096851,-0.247972
SZ.300268,2023,4,0.0,-0.03387,0.955772,1.939351,-0.170885
SZ.300263,2023,4,0.040603,0.759272,0.480739,0.022583,0.052382
SZ.300294,2023,4,0.032742,-0.442974,0.064897,0.018664,-0.321072
SZ.300270,2023,4,-0.107202,-61.259336,0.3179,-0.116831,-0.151124
SH.601677,2023,4,0.09678,-0.178391,0.249457,0.282142,-0.161183
SZ.300266,2023,4,-1.313492,-0.838531,0.902113,-0.77296,-0.034802
SH.601669,2023,4,0.08314,0.095795,0.774956,0.057361,0.117991
SZ.300274,2023,4,0.407128,1.600067,0.644598,0.484158,0.275317
SH.601100,2023,4,0.184944,0.065944,0.192928,0.139465,-0.020035
SZ.300729,2023,4,0.230867,1.896914,0.553234,0.238306,0.063551
SZ.300283,2023,4,0.022259,-0.628623,0.633233,0.008728,0.225022
SZ.300275,2023,4,0.055116,0.214871,0.368502,0.087161,0.130102
SH.603686,2023,4,0.071544,-0.118366,0.398498,0.043726,0.042745
SH.601225,2023,4,0.221275,-0.325544,0.360052,-0.180021,-0.115108
SH.601555,2023,4,0.051523,0.156931,0.74417,0.04514,0.203575
SZ.300278,2023,4,0.046325,-0.269389,0.472787,0.051407,0.279382
SZ.300276,2023,4,0.010655,1.048735,0.609336,0.006915,0.444451
SH.603001,2023,4,-0.031909,0.7493,0.277706,-0.005452,-0.155105
SH.601800,2023,4,0.081587,0.208479,0.727403,0.06809,0.124784
