ts_code,symbol,name,area,industry,market,cnspell,list_date,act_name,act_ent_type,list_status
000727.SZ,000727,冠捷科技,江苏,元器件,主板,GJKJ,19970520,国务院国有资产监督管理委员会,中央企业,L
000728.SZ,000728,国元证券,安徽,证券,主板,GYZQ,19970616,安徽省人民政府国有资产监督管理委员会,地方国有企业,L
000729.SZ,000729,燕京啤酒,北京,啤酒,主板,YJPJ,19970716,北京市人民政府,地方国有企业,L
000731.SZ,000731,四川美丰,四川,农药化肥,主板,SCMF,19970617,国务院国有资产监督管理委员会,中央企业,L
000733.SZ,000733,振华科技,贵州,元器件,主板,ZHKJ,19970703,国务院国有资产监督管理委员会,中央企业,L
000735.SZ,000735,罗牛山,海南,农业综合,主板,LNS,19970611,徐自力,民营企业,L
000736.SZ,000736,*ST中地,重庆,全国地产,主板,*STZD,19970425,国务院国有资产监督管理委员会,中央企业,L
000737.SZ,000737,北方铜业,山西,铜,主板,BFTY,19970428,山西省人民政府国有资产监督管理委员会,地方国有企业,L
000738.SZ,000738,航发控制,江苏,航空,主板,HFKZ,19970626,中国航空发动机集团有限公司,中央企业,L
000739.SZ,000739,普洛药业,浙江,化学制药,主板,PLYY,19970509,横店社团经济企业联合会,集体企业,L
000750.SZ,000750,国海证券,广西,证券,主板,GHZQ,19970709,广西壮族自治区人民政府国有资产监督管理委员会,地方国有企业,L
000751.SZ,000751,锌业股份,辽宁,铅锌,主板,XYGF,19970626,于跃,民营企业,L
000752.SZ,000752,ST西发,西藏,啤酒,主板,STXF,19970625,罗希,民营企业,L
000753.SZ,000753,漳州发展,福建,综合类,主板,ZZFZ,19970626,漳州市人民政府国有资产监督管理委员会,地方国有企业,L
000755.SZ,000755,山西高速,山西,路桥,主板,SXGS,19970627,山西省人民政府国有资产监督管理委员会,地方国有企业,L
000756.SZ,000756,新华制药,山东,化学制药,主板,XHZY,19970806,山东省人民政府国有资产监督管理委员会,地方国有企业,L
000757.SZ,000757,浩物股份,四川,汽车服务,主板,HWGF,19970627,张荣华,民营企业,L
000758.SZ,000758,中色股份,北京,铅锌,主板,ZSGF,19970416,国务院国有资产监督管理委员会,中央企业,L
000759.SZ,000759,中百集团,湖北,超市连锁,主板,ZBJT,19970519,武汉市人民政府国有资产监督管理委员会,地方国有企业,L
000761.SZ,000761,本钢板材,辽宁,普钢,主板,BGBC,19980115,国务院国有资产监督管理委员会,中央企业,L
000762.SZ,000762,西藏矿业,西藏,小金属,主板,XZKY,19970708,国务院国有资产监督管理委员会,中央企业,L
000766.SZ,000766,通化金马,吉林,化学制药,主板,THJM,19970430,于兰军,民营企业,L
000767.SZ,000767,晋控电力,山西,火力发电,主板,JKDL,19970609,山西省人民政府国有资产监督管理委员会,地方国有企业,L
000768.SZ,000768,中航西飞,陕西,航空,主板,ZHXF,19970626,国务院国有资产监督管理委员会,中央企业,L
000776.SZ,000776,广发证券,广东,证券,主板,GFZQ,19970611,无实际控制人,其他,L
000777.SZ,000777,中核科技,江苏,机械基件,主板,ZHKJ,19970710,国务院国有资产监督管理委员会,中央企业,L
000778.SZ,000778,新兴铸管,河北,钢加工,主板,XXZG,19970606,国务院国有资产监督管理委员会,中央企业,L
000779.SZ,000779,甘咨询,甘肃,建筑工程,主板,GZX,19970528,甘肃省人民政府国有资产监督管理委员会,地方国有企业,L
000782.SZ,000782,恒申新材,广东,化纤,主板,HSXC,19970619,陈建龙,民营企业,L
000783.SZ,000783,长江证券,湖北,证券,主板,CJZQ,19970731,无实际控制人,其他,L
000785.SZ,000785,居然智家,湖北,百货,主板,JRZJ,19970711,杨芳,民营企业,L
000786.SZ,000786,北新建材,北京,其他建材,主板,BXJC,19970606,中国建材集团有限公司,中央企业,L
000788.SZ,000788,北大医药,重庆,化学制药,主板,BDYY,19970616,徐晰人,民营企业,L
000789.SZ,000789,万年青,江西,水泥,主板,WNQ,19970923,江西省国有资产监督管理委员会,地方国有企业,L
000790.SZ,000790,华神科技,四川,中成药,主板,HSKJ,19980327,黄明良,民营企业,L
000791.SZ,000791,甘肃能源,甘肃,水力发电,主板,GSNY,19971014,甘肃省人民政府国有资产监督管理委员会,地方国有企业,L
000792.SZ,000792,盐湖股份,青海,农药化肥,主板,YHGF,19970904,中国五矿集团有限公司,中央企业,L
000793.SZ,000793,ST华闻,海南,出版业,主板,STHW,19970729,中国国际广播电台,中央企业,L
000795.SZ,000795,英洛华,浙江,矿物制品,主板,YLH,19970808,横店社团经济企业联合会,集体企业,L
000796.SZ,000796,凯撒旅业,海南,旅游服务,主板,KSLY,19970703,青岛市市北区国有资产运营发展中心,地方国有企业,L
000797.SZ,000797,中国武夷,福建,全国地产,主板,ZGWY,19970715,福建省人民政府国有资产监督管理委员会,地方国有企业,L
000798.SZ,000798,中水渔业,北京,渔业,主板,ZSYY,19980212,国务院国有资产监督管理委员会,中央企业,L
000799.SZ,000799,酒鬼酒,湖南,白酒,主板,JGJ,19970718,国务院国有资产监督管理委员会,中央企业,L
000800.SZ,000800,一汽解放,吉林,汽车整车,主板,YQJF,19970618,国务院国有资产监督管理委员会,中央企业,L
000801.SZ,000801,四川九洲,四川,家用电器,主板,SCJZ,19980506,绵阳市国有资产监督管理委员会,地方国有企业,L
000802.SZ,000802,北京文化,北京,影视音像,主板,BJWH,19980108,无实际控制人,其他,L
000803.SZ,000803,山高环能,四川,环境保护,主板,SGHN,19980303,山东省人民政府国有资产监督管理委员会,地方国有企业,L
000807.SZ,000807,云铝股份,云南,铝,主板,YLGF,19980408,国务院国有资产监督管理委员会,中央企业,L
000809.SZ,000809,和展能源,辽宁,电气设备,主板,HZNY,19980616,刘名,民营企业,L
000810.SZ,000810,创维数字,四川,家用电器,主板,CWSZ,19980602,黄宏生,外资,L
000811.SZ,000811,冰轮环境,山东,工程机械,主板,BLHJ,19980528,烟台市人民政府国有资产监督管理委员会,地方国有企业,L
000812.SZ,000812,陕西金叶,陕西,广告包装,主板,SXJY,19980623,袁汉源,外资,L
000813.SZ,000813,德展健康,新疆,化学制药,主板,DZJK,19980519,新疆维吾尔自治区人民政府国有资产监督管理委员会,地方国有企业,L
000815.SZ,000815,美利云,宁夏,通信设备,主板,MLY,19980609,国务院国有资产监督管理委员会,中央企业,L
000816.SZ,000816,智慧农业,江苏,农用机械,主板,ZHNY,19970818,罗韶宇,外资,L
000818.SZ,000818,航锦科技,辽宁,化工原料,主板,HJKJ,19971017,武汉市人民政府国有资产监督管理委员会,地方国有企业,L
000819.SZ,000819,岳阳兴长,湖南,石油加工,主板,YYXC,19970625,国务院国有资产监督管理委员会,中央企业,L
000820.SZ,000820,*ST节能,江西,综合类,主板,*STJN,19980630,吴道洪,民营企业,L
000821.SZ,000821,ST京机,湖北,电气设备,主板,STJJ,19980626,李健,民营企业,L
000822.SZ,000822,山东海化,山东,化工原料,主板,SDHH,19980703,潍坊市国有资产监督管理委员会,地方国有企业,L
000823.SZ,000823,超声电子,广东,元器件,主板,CSDZ,19971008,汕头市人民政府国有资产监督管理委员会,地方国有企业,L
000825.SZ,000825,太钢不锈,山西,特种钢,主板,TGBX,19981021,国务院国有资产监督管理委员会,中央企业,L
000826.SZ,000826,启迪环境,湖北,环境保护,主板,QDHJ,19980225,无实际控制人,其他,L
000828.SZ,000828,东莞控股,广东,路桥,主板,DGKG,19970617,东莞市国有资产管理办公室,地方国有企业,L
000829.SZ,000829,天音控股,江西,其他商业,主板,TYKG,19971202,深圳市投资控股有限公司,地方国有企业,L
000830.SZ,000830,鲁西化工,山东,化工原料,主板,LXHG,19980807,国务院国有资产监督管理委员会,中央企业,L
000831.SZ,000831,中国稀土,江西,小金属,主板,ZGXT,19980911,国务院国有资产监督管理委员会,中央企业,L
000833.SZ,000833,粤桂股份,广西,综合类,主板,YGGF,19981111,广东省人民政府国有资产监督管理委员会,地方国有企业,L
000837.SZ,000837,秦川机床,陕西,机床制造,主板,QCJC,19980928,陕西省人民政府国有资产监督管理委员会,地方国有企业,L
000838.SZ,000838,财信发展,重庆,区域地产,主板,CXFZ,19970626,卢生举,民营企业,L
000839.SZ,000839,国安股份,北京,综合类,主板,GAGF,19971031,中国中信集团有限公司,中央企业,L
000848.SZ,000848,承德露露,河北,软饮料,主板,CDLL,19971113,鲁伟鼎,民营企业,L
000850.SZ,000850,华茂股份,安徽,纺织,主板,HMGF,19981007,安庆市财政局,地方国有企业,L
000852.SZ,000852,石化机械,湖北,化工机械,主板,SHJX,19981126,国务院国有资产监督管理委员会,中央企业,L
000856.SZ,000856,冀东装备,河北,专用机械,主板,JDZB,19980813,北京市人民政府国有资产监督管理委员会,地方国有企业,L
000858.SZ,000858,五粮液,四川,白酒,主板,WLY,19980427,四川省宜宾市人民政府国有资产监督管理委员会,地方国有企业,L
000859.SZ,000859,国风新材,安徽,塑料,主板,GFXC,19981119,合肥市人民政府国有资产监督管理委员会,地方国有企业,L
000860.SZ,000860,顺鑫农业,北京,白酒,主板,SXNY,19981104,北京市顺义区人民政府国有资产监督管理委员会,地方国有企业,L
000862.SZ,000862,银星能源,宁夏,新型电力,主板,YXNY,19980915,国务院国有资产监督管理委员会,中央企业,L
000863.SZ,000863,三湘印象,上海,区域地产,主板,SXYX,19970925,黄辉,民营企业,L
000868.SZ,000868,安凯客车,安徽,汽车整车,主板,AKKC,19970725,安徽省人民政府国有资产监督管理委员会,地方国有企业,L
000869.SZ,000869,张裕Ａ,山东,红黄酒,主板,ZYA,20001026,张裕集团及本公司中层以上员工26人,其他,L
000875.SZ,000875,吉电股份,吉林,火力发电,主板,JDGF,20020926,国务院国有资产监督管理委员会,中央企业,L
000876.SZ,000876,新希望,四川,饲料,主板,XXW,19980311,刘永好,民营企业,L
000877.SZ,000877,天山股份,新疆,水泥,主板,TSGF,19990107,国务院国有资产监督管理委员会,中央企业,L
000878.SZ,000878,云南铜业,云南,铜,主板,YNTY,19980602,国务院国有资产监督管理委员会,中央企业,L
000880.SZ,000880,潍柴重机,山东,专用机械,主板,WCZJ,19980402,山东省人民政府国有资产监督管理委员会,地方国有企业,L
000881.SZ,000881,中广核技,辽宁,化工原料,主板,ZGHJ,19980902,中国广核集团有限公司,中央企业,L
000882.SZ,000882,华联股份,北京,其他商业,主板,HLGF,19980616,海南省文化交流促进会,其他,L
000883.SZ,000883,湖北能源,湖北,水力发电,主板,HBNY,19980519,中国长江三峡集团有限公司,中央企业,L
000885.SZ,000885,城发环境,河南,环境保护,主板,CFHJ,19990319,河南省财政厅,地方国有企业,L
000886.SZ,000886,海南高速,海南,区域地产,主板,HNGS,19980123,海南省国有资产监督管理委员会,地方国有企业,L
000887.SZ,000887,中鼎股份,安徽,汽车配件,主板,ZDGF,19981203,夏鼎湖,民营企业,L
000888.SZ,000888,峨眉山Ａ,四川,旅游景点,主板,EMSA,19971021,乐山市国有资产监督管理委员会,地方国有企业,L
000889.SZ,000889,中嘉博创,河北,通信设备,主板,ZJBC,19971218,吴鹰,民营企业,L
000890.SZ,000890,法尔胜,江苏,环境保护,主板,FES,19990119,周江,民营企业,L
000892.SZ,000892,欢瑞世纪,重庆,影视音像,主板,HRSJ,19990115,赵枳程,民营企业,L
000893.SZ,000893,亚钾国际,广东,农药化肥,主板,YJGJ,19981224,无实际控制人,其他,L
000895.SZ,000895,双汇发展,河南,食品,主板,SHFZ,19981210,兴泰集团有限公司,外资,L
001896.SZ,001896,豫能控股,河南,火力发电,主板,YNKG,19980122,河南省财政厅,地方国有企业,L
000897.SZ,000897,津滨发展,天津,区域地产,主板,JBFZ,19990422,天津市人民政府国有资产监督管理委员会,地方国有企业,L
000898.SZ,000898,鞍钢股份,辽宁,普钢,主板,AGGF,19971225,国务院国有资产监督管理委员会,中央企业,L
000899.SZ,000899,赣能股份,江西,火力发电,主板,GNGF,19971126,江西省国有资产监督管理委员会,地方国有企业,L
000900.SZ,000900,现代投资,湖南,路桥,主板,XDTZ,19990128,湖南省人民政府国有资产监督管理委员会,地方国有企业,L
000901.SZ,000901,航天科技,黑龙江,汽车配件,主板,HTKJ,19990401,国务院国有资产监督管理委员会,中央企业,L
000902.SZ,000902,新洋丰,湖北,农药化肥,主板,XYF,19990408,杨才学,民营企业,L
000903.SZ,000903,ST云动,云南,汽车配件,主板,STYD,19990415,云南省昆明市人民政府国有资产监督管理委员会,地方国有企业,L
000905.SZ,000905,厦门港务,福建,港口,主板,XMGW,19990429,福建省人民政府国有资产监督管理委员会,地方国有企业,L
000906.SZ,000906,浙商中拓,浙江,仓储物流,主板,ZSZT,19990707,浙江省人民政府国有资产监督管理委员会,地方国有企业,L
000908.SZ,000908,*ST景峰,湖南,化学制药,主板,*STJF,19990203,叶湘武,民营企业,L
000909.SZ,000909,ST数源,浙江,区域地产,主板,STSY,19990507,杭州市人民政府,地方国有企业,L
000910.SZ,000910,大亚圣象,江苏,家居用品,主板,DYSX,19990630,陈建军,民营企业,L
000911.SZ,000911,广农糖业,广西,食品,主板,GNTY,19990527,广西壮族自治区人民政府,地方国有企业,L
000912.SZ,000912,泸天化,四川,农药化肥,主板,LTH,19990603,泸州市国有资产监督管理委员会,地方国有企业,L
000913.SZ,000913,钱江摩托,浙江,摩托车,主板,QJMT,19990514,李书福,民营企业,L
000915.SZ,000915,华特达因,山东,化学制药,主板,HTDY,19990609,山东省人民政府国有资产监督管理委员会,地方国有企业,L
000917.SZ,000917,电广传媒,湖南,广告包装,主板,DGCM,19990325,湖南省人民政府国有资产监督管理委员会,地方国有企业,L
000919.SZ,000919,金陵药业,江苏,化学制药,主板,JLYY,19991118,南京市人民政府国有资产监督管理委员会,地方国有企业,L
000920.SZ,000920,沃顿科技,贵州,塑料,主板,WDKJ,19990616,国务院国有资产监督管理委员会,中央企业,L
000921.SZ,000921,海信家电,广东,家用电器,主板,HXJD,19990713,无实际控制人,其他,L
000922.SZ,000922,佳电股份,黑龙江,电气设备,主板,JDGF,19990618,国务院国有资产监督管理委员会,中央企业,L
000923.SZ,000923,河钢资源,河北,普钢,主板,HGZY,19990714,河北省人民政府国有资产监督管理委员会,地方国有企业,L
000925.SZ,000925,众合科技,浙江,运输设备,主板,ZHKJ,19990611,无实际控制人,其他,L
000926.SZ,000926,福星股份,湖北,区域地产,主板,FXGF,19990618,湖北省汉川市钢丝绳厂,集体企业,L
000927.SZ,000927,中国铁物,天津,仓储物流,主板,ZGTW,19990727,国务院国有资产监督管理委员会,中央企业,L
000928.SZ,000928,中钢国际,吉林,建筑工程,主板,ZGGJ,19990312,国务院国有资产监督管理委员会,中央企业,L
000929.SZ,000929,*ST兰黄,甘肃,啤酒,主板,*STLH,19990623,谭岳鑫,民营企业,L
000930.SZ,000930,中粮科技,安徽,农业综合,主板,ZLKJ,19990712,中粮集团有限公司,中央企业,L
000931.SZ,000931,中关村,北京,化学制药,主板,ZGC,19990712,黄光裕,外资,L
000932.SZ,000932,华菱钢铁,湖南,普钢,主板,HLGT,19990803,湖南省人民政府国有资产监督管理委员会,地方国有企业,L
000933.SZ,000933,神火股份,河南,铝,主板,SHGF,19990831,商丘市人民政府国有资产监督管理委员会,地方国有企业,L
000935.SZ,000935,四川双马,四川,水泥,主板,SCSM,19990824,林栋梁,民营企业,L
000936.SZ,000936,华西股份,江苏,化纤,主板,HXGF,19990810,江阴市人民政府国有资产监督管理办公室,地方国有企业,L
000937.SZ,000937,冀中能源,河北,煤炭开采,主板,JZNY,19990909,河北省人民政府国有资产监督管理委员会,地方国有企业,L
